Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
"Thu, Aug 6, 2020",1:30p,New Orleans Pelicans,125,Sacramento Kings,140,Box Score,,,
"Thu, Aug 6, 2020",4:00p,Miami Heat,116,Milwaukee Bucks,130,Box Score,,,
"Thu, Aug 6, 2020",4:00p,Indiana Pacers,99,Phoenix Suns,114,Box Score,,,
"Thu, Aug 6, 2020",6:30p,Los Angeles Clippers,126,Dallas Mavericks,111,Box Score,,,
"Thu, Aug 6, 2020",8:00p,Portland Trail Blazers,125,Denver Nuggets,115,Box Score,,,
"Thu, Aug 6, 2020",9:00p,Los Angeles Lakers,97,Houston Rockets,113,Box Score,,,
"Fri, Aug 7, 2020",1:00p,Utah Jazz,111,San Antonio Spurs,119,Box Score,,,
"Fri, Aug 7, 2020",4:00p,Oklahoma City Thunder,92,Memphis Grizzlies,121,Box Score,,,
"Fri, Aug 7, 2020",5:00p,Sacramento Kings,106,Brooklyn Nets,119,Box Score,,,
"Fri, Aug 7, 2020",6:30p,Orlando Magic,101,Philadelphia 76ers,108,Box Score,,,
"Fri, Aug 7, 2020",8:00p,Washington Wizards,107,New Orleans Pelicans,118,Box Score,,,
"Fri, Aug 7, 2020",9:00p,Boston Celtics,122,Toronto Raptors,100,Box Score,,,
"Sat, Aug 8, 2020",1:00p,Los Angeles Clippers,122,Portland Trail Blazers,117,Box Score,,,
"Sat, Aug 8, 2020",3:30p,Utah Jazz,132,Denver Nuggets,134,Box Score,2OT,,
"Sat, Aug 8, 2020",6:00p,Los Angeles Lakers,111,Indiana Pacers,116,Box Score,,,
"Sat, Aug 8, 2020",7:30p,Phoenix Suns,119,Miami Heat,112,Box Score,,,
"Sat, Aug 8, 2020",8:30p,Milwaukee Bucks,132,Dallas Mavericks,136,Box Score,OT,,
"Sun, Aug 9, 2020",12:30p,Washington Wizards,103,Oklahoma City Thunder,121,Box Score,,,
"Sun, Aug 9, 2020",2:00p,Memphis Grizzlies,99,Toronto Raptors,108,Box Score,,,
"Sun, Aug 9, 2020",3:00p,San Antonio Spurs,122,New Orleans Pelicans,113,Box Score,,,
"Sun, Aug 9, 2020",5:00p,Orlando Magic,119,Boston Celtics,122,Box Score,OT,,
"Sun, Aug 9, 2020",6:30p,Philadelphia 76ers,121,Portland Trail Blazers,124,Box Score,,,
"Sun, Aug 9, 2020",8:00p,Houston Rockets,129,Sacramento Kings,112,Box Score,,,
"Sun, Aug 9, 2020",9:00p,Brooklyn Nets,129,Los Angeles Clippers,120,Box Score,,,
"Mon, Aug 10, 2020",2:30p,Oklahoma City Thunder,101,Phoenix Suns,128,Box Score,,,
"Mon, Aug 10, 2020",3:00p,Dallas Mavericks,122,Utah Jazz,114,Box Score,,,
"Mon, Aug 10, 2020",6:30p,Toronto Raptors,114,Milwaukee Bucks,106,Box Score,,,
"Mon, Aug 10, 2020",8:00p,Indiana Pacers,92,Miami Heat,114,Box Score,,,
"Mon, Aug 10, 2020",9:00p,Denver Nuggets,121,Los Angeles Lakers,124,Box Score,,,
"Tue, Aug 11, 2020",1:00p,Brooklyn Nets,108,Orlando Magic,96,Box Score,,,
"Tue, Aug 11, 2020",2:00p,Houston Rockets,105,San Antonio Spurs,123,Box Score,,,
"Tue, Aug 11, 2020",4:30p,Phoenix Suns,130,Philadelphia 76ers,117,Box Score,,,
"Tue, Aug 11, 2020",5:00p,Boston Celtics,122,Memphis Grizzlies,107,Box Score,,,
"Tue, Aug 11, 2020",6:30p,Portland Trail Blazers,134,Dallas Mavericks,131,Box Score,,,
"Tue, Aug 11, 2020",9:00p,Milwaukee Bucks,126,Washington Wizards,113,Box Score,,,
"Tue, Aug 11, 2020",9:00p,New Orleans Pelicans,106,Sacramento Kings,112,Box Score,,,
"Wed, Aug 12, 2020",4:00p,Indiana Pacers,108,Houston Rockets,104,Box Score,,,
"Wed, Aug 12, 2020",6:30p,Toronto Raptors,125,Philadelphia 76ers,121,Box Score,,,
"Wed, Aug 12, 2020",8:00p,Miami Heat,115,Oklahoma City Thunder,116,Box Score,,,
"Wed, Aug 12, 2020",9:00p,Los Angeles Clippers,124,Denver Nuggets,111,Box Score,,,
"Thu, Aug 13, 2020",12:00p,Washington Wizards,96,Boston Celtics,90,Box Score,,,
"Thu, Aug 13, 2020",1:30p,Sacramento Kings,136,Los Angeles Lakers,122,Box Score,,,
"Thu, Aug 13, 2020",4:00p,Dallas Mavericks,102,Phoenix Suns,128,Box Score,,,
"Thu, Aug 13, 2020",4:00p,Milwaukee Bucks,106,Memphis Grizzlies,119,Box Score,,,
"Thu, Aug 13, 2020",6:30p,San Antonio Spurs,112,Utah Jazz,118,Box Score,,,
"Thu, Aug 13, 2020",9:00p,New Orleans Pelicans,127,Orlando Magic,133,Box Score,,,
"Thu, Aug 13, 2020",9:00p,Portland Trail Blazers,134,Brooklyn Nets,133,Box Score,,,
"Fri, Aug 14, 2020",1:30p,Denver Nuggets,109,Toronto Raptors,117,Box Score,,,
"Fri, Aug 14, 2020",4:00p,Miami Heat,92,Indiana Pacers,109,Box Score,,,
"Fri, Aug 14, 2020",6:30p,Oklahoma City Thunder,103,Los Angeles Clippers,107,Box Score,OT,,
"Fri, Aug 14, 2020",9:00p,Philadelphia 76ers,134,Houston Rockets,96,Box Score,,,
"Sat, Aug 15, 2020",2:30p,Memphis Grizzlies,122,Portland Trail Blazers,126,Box Score,,,
"Mon, Aug 17, 2020",1:30p,Utah Jazz,125,Denver Nuggets,135,Box Score,OT,,
"Mon, Aug 17, 2020",4:00p,Brooklyn Nets,110,Toronto Raptors,134,Box Score,,,
"Mon, Aug 17, 2020",6:30p,Philadelphia 76ers,101,Boston Celtics,109,Box Score,,,
"Mon, Aug 17, 2020",9:00p,Dallas Mavericks,110,Los Angeles Clippers,118,Box Score,,,
"Tue, Aug 18, 2020",1:30p,Orlando Magic,122,Milwaukee Bucks,110,Box Score,,,
"Tue, Aug 18, 2020",4:00p,Miami Heat,113,Indiana Pacers,101,Box Score,,,
"Tue, Aug 18, 2020",6:30p,Oklahoma City Thunder,108,Houston Rockets,123,Box Score,,,
"Tue, Aug 18, 2020",9:00p,Portland Trail Blazers,100,Los Angeles Lakers,93,Box Score,,,
"Wed, Aug 19, 2020",1:30p,Brooklyn Nets,99,Toronto Raptors,104,Box Score,,,
"Wed, Aug 19, 2020",4:00p,Utah Jazz,124,Denver Nuggets,105,Box Score,,,
"Wed, Aug 19, 2020",6:30p,Philadelphia 76ers,101,Boston Celtics,128,Box Score,,,
"Wed, Aug 19, 2020",9:00p,Dallas Mavericks,127,Los Angeles Clippers,114,Box Score,,,
"Thu, Aug 20, 2020",1:00p,Miami Heat,109,Indiana Pacers,100,Box Score,,,
"Thu, Aug 20, 2020",3:30p,Oklahoma City Thunder,98,Houston Rockets,111,Box Score,,,
"Thu, Aug 20, 2020",6:00p,Orlando Magic,96,Milwaukee Bucks,111,Box Score,,,
"Thu, Aug 20, 2020",9:00p,Portland Trail Blazers,88,Los Angeles Lakers,111,Box Score,,,
"Fri, Aug 21, 2020",1:30p,Toronto Raptors,117,Brooklyn Nets,92,Box Score,,,
"Fri, Aug 21, 2020",4:00p,Denver Nuggets,87,Utah Jazz,124,Box Score,,,
"Fri, Aug 21, 2020",6:30p,Boston Celtics,102,Philadelphia 76ers,94,Box Score,,,
"Fri, Aug 21, 2020",9:00p,Los Angeles Clippers,130,Dallas Mavericks,122,Box Score,,,
"Sat, Aug 22, 2020",1:00p,Milwaukee Bucks,121,Orlando Magic,107,Box Score,,,
"Sat, Aug 22, 2020",3:30p,Indiana Pacers,115,Miami Heat,124,Box Score,,,
"Sat, Aug 22, 2020",6:00p,Houston Rockets,107,Oklahoma City Thunder,119,Box Score,OT,,
"Sat, Aug 22, 2020",8:30p,Los Angeles Lakers,116,Portland Trail Blazers,108,Box Score,,,
"Sun, Aug 23, 2020",1:00p,Boston Celtics,110,Philadelphia 76ers,106,Box Score,,,
"Sun, Aug 23, 2020",3:30p,Los Angeles Clippers,133,Dallas Mavericks,135,Box Score,OT,,
"Sun, Aug 23, 2020",6:30p,Toronto Raptors,150,Brooklyn Nets,122,Box Score,,,
"Sun, Aug 23, 2020",9:00p,Denver Nuggets,127,Utah Jazz,129,Box Score,,,
"Mon, Aug 24, 2020",1:30p,Milwaukee Bucks,121,Orlando Magic,106,Box Score,,,
"Mon, Aug 24, 2020",4:00p,Houston Rockets,114,Oklahoma City Thunder,117,Box Score,,,
"Mon, Aug 24, 2020",6:30p,Indiana Pacers,87,Miami Heat,99,Box Score,,,
"Mon, Aug 24, 2020",9:00p,Los Angeles Lakers,135,Portland Trail Blazers,115,Box Score,,,
"Tue, Aug 25, 2020",6:30p,Utah Jazz,107,Denver Nuggets,117,Box Score,,,
"Tue, Aug 25, 2020",9:00p,Dallas Mavericks,111,Los Angeles Clippers,154,Box Score,,,
"Sat, Aug 29, 2020",3:30p,Orlando Magic,104,Milwaukee Bucks,118,Box Score,,,
"Sat, Aug 29, 2020",6:30p,Oklahoma City Thunder,80,Houston Rockets,114,Box Score,,,
"Sat, Aug 29, 2020",9:00p,Portland Trail Blazers,122,Los Angeles Lakers,131,Box Score,,,
"Sun, Aug 30, 2020",1:00p,Boston Celtics,112,Toronto Raptors,94,Box Score,,,
"Sun, Aug 30, 2020",3:30p,Los Angeles Clippers,111,Dallas Mavericks,97,Box Score,,,
"Sun, Aug 30, 2020",8:30p,Denver Nuggets,119,Utah Jazz,107,Box Score,,,
"Mon, Aug 31, 2020",6:30p,Miami Heat,115,Milwaukee Bucks,104,Box Score,,,
"Mon, Aug 31, 2020",9:00p,Houston Rockets,100,Oklahoma City Thunder,104,Box Score,,,
"Tue, Sep 1, 2020",5:30p,Boston Celtics,102,Toronto Raptors,99,Box Score,,,
"Tue, Sep 1, 2020",8:30p,Utah Jazz,78,Denver Nuggets,80,Box Score,,,
"Wed, Sep 2, 2020",6:30p,Miami Heat,116,Milwaukee Bucks,114,Box Score,,,
"Wed, Sep 2, 2020",9:00p,Oklahoma City Thunder,102,Houston Rockets,104,Box Score,,,
"Thu, Sep 3, 2020",6:30p,Toronto Raptors,104,Boston Celtics,103,Box Score,,,
"Thu, Sep 3, 2020",9:00p,Denver Nuggets,97,Los Angeles Clippers,120,Box Score,,,
"Fri, Sep 4, 2020",6:30p,Milwaukee Bucks,100,Miami Heat,115,Box Score,,,
"Fri, Sep 4, 2020",9:00p,Houston Rockets,112,Los Angeles Lakers,97,Box Score,,,
"Sat, Sep 5, 2020",6:30p,Toronto Raptors,100,Boston Celtics,93,Box Score,,,
"Sat, Sep 5, 2020",9:00p,Denver Nuggets,110,Los Angeles Clippers,101,Box Score,,,
"Sun, Sep 6, 2020",3:30p,Milwaukee Bucks,118,Miami Heat,115,Box Score,OT,,
"Sun, Sep 6, 2020",8:30p,Houston Rockets,109,Los Angeles Lakers,117,Box Score,,,
"Mon, Sep 7, 2020",6:30p,Boston Celtics,111,Toronto Raptors,89,Box Score,,,
"Mon, Sep 7, 2020",9:00p,Los Angeles Clippers,113,Denver Nuggets,107,Box Score,,,
"Tue, Sep 8, 2020",6:30p,Miami Heat,103,Milwaukee Bucks,94,Box Score,,,
"Tue, Sep 8, 2020",9:00p,Los Angeles Lakers,112,Houston Rockets,102,Box Score,,,
"Wed, Sep 9, 2020",6:30p,Toronto Raptors,125,Boston Celtics,122,Box Score,2OT,,
"Wed, Sep 9, 2020",9:00p,Los Angeles Clippers,96,Denver Nuggets,85,Box Score,,,
"Thu, Sep 10, 2020",7:00p,Los Angeles Lakers,110,Houston Rockets,100,Box Score,,,
"Fri, Sep 11, 2020",6:30p,Denver Nuggets,111,Los Angeles Clippers,105,Box Score,,,
"Fri, Sep 11, 2020",9:00p,Boston Celtics,92,Toronto Raptors,87,Box Score,,,
"Sat, Sep 12, 2020",8:00p,Houston Rockets,96,Los Angeles Lakers,119,Box Score,,,
"Sun, Sep 13, 2020",1:00p,Los Angeles Clippers,98,Denver Nuggets,111,Box Score,,,
"Tue, Sep 15, 2020",6:30p,Miami Heat,117,Boston Celtics,114,Box Score,OT,,
"Tue, Sep 15, 2020",9:00p,Denver Nuggets,104,Los Angeles Clippers,89,Box Score,,,
"Thu, Sep 17, 2020",7:00p,Miami Heat,106,Boston Celtics,101,Box Score,,,
"Fri, Sep 18, 2020",9:00p,Denver Nuggets,114,Los Angeles Lakers,126,Box Score,,,
"Sat, Sep 19, 2020",8:30p,Boston Celtics,117,Miami Heat,106,Box Score,,,
"Sun, Sep 20, 2020",7:30p,Denver Nuggets,103,Los Angeles Lakers,105,Box Score,,,
"Tue, Sep 22, 2020",9:00p,Los Angeles Lakers,106,Denver Nuggets,114,Box Score,,,
"Wed, Sep 23, 2020",8:30p,Boston Celtics,109,Miami Heat,112,Box Score,,,
"Thu, Sep 24, 2020",9:00p,Los Angeles Lakers,114,Denver Nuggets,108,Box Score,,,
"Fri, Sep 25, 2020",8:30p,Miami Heat,108,Boston Celtics,121,Box Score,,,
"Sat, Sep 26, 2020",9:00p,Denver Nuggets,107,Los Angeles Lakers,117,Box Score,,,
"Sun, Sep 27, 2020",7:30p,Boston Celtics,113,Miami Heat,125,Box Score,,,
"Wed, Sep 30, 2020",9:00p,Miami Heat,98,Los Angeles Lakers,116,Box Score,,,
